,DT_reg,boardContent,vocCode,anpath,adcode,adcode_b
5383,2021.1.5 0:00,"식욕억제제 변동했는데
가격이 두배가 뛰네요 알려주셨으면 변동 안했을텐데..",불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5384,2021.1.5 0:00,"후관리중 바늘이 자꾸 빠져 무지하게 아팠어요
지난번과 비교할때 너무 아팠네요",불만,고객만족도조사(설문),"시술 후 멍, 통증 , 붓기 증상",시술
5385,2021.1.5 0:00,전화로 접수 예약 변경하려니까 모든 상담원이 통ㅎ호ㅏ중이고 대기시간이 넘 길어요,불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5386,2021.1.5 0:00,주차요원분  남자분보다는 아주머니가 빠릿빠릿 응대가 좋으시네요.1층 접수분들은 다른때는 밝게인사해주셨는데 오늘은 그부분이 없네요;;2층분들은 인사잘해주셨습니다.인바디  기계는 접수안쪽이 받는입장에서 덜부담스럽습니다,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5387,2021.1.5 0:00,"20년 9월에 복부를하고
20년 12월 23일에 팔을했습니다.

인천 안원장님 복부.
인천 손원장님 팔.


팔은 아직 실밥도 푸르지않아서 경과기간을 지켜보고있습니다


당시 163에 56.5키로
옆구리 900에 앞.옆.아래 전체복부가 1000을 뽑았어요
옆구리에서 900인데 어찌 복부전체가 1000일까했거든요


지방흡입을 생각하는거라면은,
솔직히 체중감량 막 5,6키로 10키로 뺄수있음 누가 생각하겠습니다

수술하고선 시너지효과받아서 덩달아 더체중감량을하는거져

지금 팔한지 10일차이면 붓기가있어도 체중 54.5-55정도입니다.



제가봐도 복부를한거같지가않아요 
울퉁불퉁하기도하고 허리잘록도 아니고 윗배는여전하고 아랫배도
그냥 전체적으로 다 불만족스럽니다.

후관리좋다는거 듣고 다른곳보다 1.5배정도 비싼거 감안해서 선택했는데
비싼돈주고 이런효과라면 또하고싶지않네요

리터치 보증제잇어서 그걸로 방문하려는데,
솔직히 리터치 마취비용내면서 누가 다시 그고통과 수술자국남게하고싶을까요

처음부터 애초에 다뺄수있는걸 빼주시지... 
너무 안정성이라 그래도 속상하다가 짜증나다가 화가납니다..


주변서도 배한게맞냐고하네요ㅡㅡ
복대를 다시차고다녀야하는건지, 몇백만원....


안원장님께서 웃으시는미소로 걱정하지마시라며 잘빼달라고
최대한 다빼달라고 옆구리파달라고 그리부탁했는데ㅠㅠ 
너무 안원장님이 야속합니다


",불만,홈페이지,"수술 후 효과 불만족(사이즈, 요요,체중등)",수술
5398,2021.1.4 0:00,종아리 압박복 입는게 너무 어려웠는데 퇴원전에 설명을 해주셨으면 좋았을 것 같아요! 어플에도 종아리만 자세한 설명이 없더라구요ㅠㅠ 그 외에는 다 친절하게 해주셔서 넘 감사했습니다♡,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5399,2021.1.4 0:00,"다른사람들 후기처럼 6개월 충분히 지낫는데도 아무도 모르는이유...ㅜㅜㅠㅜㅜㅜ
모두 돈아깝다고해요ㅜㅜㅜㅜㅜ으아 ㅜㅜㅜㅜ 서서히 빠진다면서 전 왜안빠질까요ㅜㅠ 서서히 빠지는게 다이어트해야 빠지는거엿나요ㅜㅜ
복부예약금 걸려잇는데 고민이예요",불만,홈페이지,"수술 후 효과 불만족(사이즈, 요요,체중등)",수술
5400,2021.1.4 0:00,"부산서 수술흔 대구점서 시술은 받는다
저번 시술에 비해선 신경쓴 느낌이 든다 
먼거리 운전해가선 힘들여 타주차장에 주차하곤 딱 10분 시술받고 병원을 나설땐 괜히 왔단 생각까지 했었다
3번의 수술로 느낀거지만 대구점은 부산점보다 부족함의 차이가 크다
인력부족 때문인지 안내데스크도 시술간호사도 서비스의 낮은질이 눈에 보일 정도라 아쉽다 
결혼해서 현재 대구 살고 있음이...",불만,고객만족도조사(설문),직원 기타,직원
5401,2021.1.4 0:00,후관리 시술과 접수팀에서의 커뮤니케이션이 안되어서 쓸데없이 기다리는 시간이 생겨서 불편,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5402,2021.1.4 0:00,관리해주시는 분의 수가 배드보다 적었고 대기 시간이 너무 길었어요.. 예약제를 하는게 인원 관리에 수월할 거 같네요,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5403,2021.1.4 0:00,처음 1층 데스크 가서 체중체크하고 후관리 대기시간 얼마나 걸리냐고 했을때 40분 걸린다고 해서 진료와 식이상담을 먼저 받았어요 그런데 진료와 식이상담시간 제외하고도 1시간 넘게 대기시간 걸렸네요 처음부터 대기가 1시간 이상이라고 했으면 그냥 다음에 받았을텐데 40분이라고 하셨으면서 1시간 넘게 걸리는건 뭐죠? 할머니 아프셔서 병원에도  가봐야했는데 일정에 차질이 생겼어요. 기다린 시간이 억울해서 후관리 받고 가지만 다음부터는 대기시간 제대로 알려주셨으면 좋겠어요 아니면 예약을 받던지 그랬으면 좋겠네요. 제 시간을 보상해주지 못하시잖아요. 지금 기다리다가 진짜 지쳐서 어이없네요. ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5404,2021.1.4 0:00," 상담해주신 매니저님 너무 대충대충 빨리빨리 하시려는 느낌을 강하게 받아서 좀 불쾌했고 저까지 약간 조급해지는 느낌을 받았어요 그리고 “체중이 좀 느셨네요 , 필라테스 자격증은 따셨어요? “ 어투부터 상대방의 입장에서 너무 생각 안하시고 가볍게 말씀하시는게 있는듯해서 여러모로 기분니쁜 포인트가 한두가지가 아니었어요. 그리고 결제방식도 제가 예약금 걸어놓는다고 이미 상담드릴때 말씀드렸는데 앞에 직원분께도 전달안해주셨고. 저 여기 정말 오래 다녔고 직원분들 너무 다 친절하시고 웬만하면 안좋은쪽으로 글을 안남기는데  좀 불쾌해서 글 남깁니다. ",불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5405,2021.1.4 0:00,대기시간이 너무 길어요.... :( ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5406,2021.1.4 0:00,"시술 담당선생님.. 꼼꼼하시지는 않은것같습니다..
이전 시술 담당 여러 선생님보다 더 허술했었습니다..",불만,고객만족도조사(설문),시술자 스킬부족,시술
5407,2021.1.4 0:00,탈의실및 가운이 너무 춥습니다...겨울엔 도톰한 원단으로 준비해주시는게 배려가 아닐까 싶네요,불만,고객만족도조사(설문),"시설 부족,불편(가운, 슬리퍼, 기타 용품등)",시설
5408,2021.1.4 0:00,"솔직히 갈때마다 느끼지만 너무 실망입니다 너무 영업적이고 전문적인 선생님으로 체계적으로 관리해준다고광고는 되있지만 형식적으로만 그냥 대충 해주는듯 환자의말은  제대로 듣지도 않고...지방흡입을 할 정도까지 갔더라면 여태 수많은 병원과 시술들 약처방과 많은걸 하지 않았겠습니까? 비용을  이정도 들이면서 여기서하기엔 넘 아깝습니다  식이요법과 약물치료 운동까지 해서 뺄것같음 지방흡입  안해도 빠집니다   상담하시는 실장님들은 물건팔듯 영업하시기 바쁘시고 원장님은 수술당일날 잠깐뵙고 디자인하고 바로 수술대로 올라가는 상황 큰 병원이라 다 좋은건 아닌듯 정말 공장같아요 오히려 개인병원이 환자 한명한명 꼼꼼히  더 신경써주시고 설명도 잘해주시는것 같습니다 
너무 영업적입니다 혹시 여기 프로테이지 같은게 있나 요? 지방 한 부분 부분 얼마씩 몇프로 가져가는겁니까? ^^;; ",불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5409,2021.1.4 0:00,시술선생님은 만족하지만 기다리는 시간. 전반적 안내응대 등은 불편했음 ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5410,2021.1.4 0:00,코로나 의심환자와  밀접접촉해서 결과 기다리느라 하루 늦었는데...그 동안 꼬박꼬박 왔는데 하루 늦었다고 보증서 안 주시는데 서운하더라고요 ... 인증서 받으려고 꼬박꼬박 왔는데 마무리에 기분이 안 좋았어요,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5411,2021.1.4 0:00,식이영양상담을 토욜에도 기다리다가 못받았는데 오늘도 또 못받았어요^^;;;;,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5412,2021.1.4 0:00,층이 여러개인게 불편해용 ㅠㅠ,불만,고객만족도조사(설문),환경기타,시설
5413,2021.1.4 0:00,원장님은 오늘 기분이 별로인듯 하시네요ㅎㅎ,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5415,2021.1.3 0:00,진행상담때 미리 초음파상담도 했었더라면  더나은 결정을 내릴수있었지 않을까 생각합니다,불만,성공기(온),"상담 불만(내용부족, 강요등)",직원
5416,2021.1.3 0:00,대기 시간이 너무 길어서 후관리를 못받았어요 ㅠ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5417,2021.1.3 0:00,생각해보니 입원실에서 퇴원할때 처방전 주시면서 소독은 언제부터 해야되는지를 안내받지 못했어요. 어플로 찾아봤네요.,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5418,2021.1.3 0:00,입원실과 수술실이 조금 추웠어요,불만,고객만족도조사(설문),환경기타,시설
5421,2021.1.2 0:00,"실내 고객밀도가 높아 위험해보여요.
오상현매니저님 친절한상담 감사합니다^^",불만,고객만족도조사(설문),환경기타,시설
5422,2021.1.2 0:00,너무 오래 기다리다가 결국 시술을 못받았어요 ㅜㅜ ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5423,2021.1.2 0:00,"후관리시 환자분들 대기가 많아서 바빴던거는 이해하지만, 대기 접수 담당하시던 분께서 굉장히 불친절하게 응대하신점이 불편했습니다.",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5424,2021.1.2 0:00,"코로나가 위험한 시기에 후관리를 어쩔 수 없이 받으러 오긴 했지만
가뜩이나 대기도 많은데 다들 따닥따닥 붙어 기다려야 하는게 개선되어야 한다고 생각합니다. 대기가 이렇게 많은데 앉는 의자도 별루 없구요..",불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5425,2021.1.2 0:00,다들 말이 조금 빠르셔서 다 못들은것 같아서 아쉽습니다 ㅠ,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5426,2021.1.2 0:00,인천 전 직원이 수술후관리가 상담까지도 원활하지 않았다. 성공사례 쓰는것도 아무도 알려주지 않을뿐더러 친구통해서 알게되었음(친구역시도 고객센터 통해서 알았다고함) ,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5427,2021.1.2 0:00,"시술시 친절하시려 잘 하시려 애쓰시는 모습이셔서 말씀 못드렸는데 너무 불편했습니다.
다른 분들을 위해서도 개선되어야 할 것 같아서 적어요.
기기 작동도 미숙해 보이시고 오일도 너무 한강수로 뿌리시고 
받으면서도 불편하고 불안하고 ..  보통땐 받고나면 팔과 엉쪽이 하루나 이틀정도는 얼얼하고 아프다고 해야하나 근데 너무 아무렇지도 않아요. 세게 해달라고 말씀드렸는데도 제 생각엔 기기에 미숙하신 것 같아요. ",불만,고객만족도조사(설문),시술자 스킬부족,시술
5428,2021.1.2 0:00,시술팀과 접수팀이 서로 교류가 되어야할듯 소통 오류로 10분넘게 그냥 기다림,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5429,2021.1.2 0:00,옆방 아줌마 너무 시끄러움...,불만,고객만족도조사(설문),환경기타,시설
5430,2021.1.2 0:00,"제발 예약제좀 해주세요ㅜ
운이 나쁘게 사람들 몰릴때 간건지 1시간 더 넘게 대기하느라 힘들었어요. 검정 의자도 안편해서 꼬리뼈에 쥐나고ㅜㅜ",불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5431,2021.1.2 0:00,"솔직히 이사해야된다하니까 다음날
수술하고바로이사해도 갠찬타는둥 너무 상담에만 치우쳐서 실망;
수술결과랑그런건다조았어요",불만,성공기(온),"상담 불만(내용부족, 강요등)",직원
5432,2021.1.2 0:00,"여러번 수술을 받다보니 아쉬운 점이 있어서 글을 남깁니다
수술 상담 시 매니저님과의 상담 후에 바로 의사 선생님께서 직접 촉진이나 초음파를 통해 지방 정도를 알려주시면 수술부위 선택할때 큰 도움이 될것같네요 
그냥 눈으로 봐서 별로 심해보이지 않아 팔뒤볼록만 수술했는데 막상 후관리를 마치고 나니 앞과 겨드랑이가 걸려 재수술을했는데요
생각보다 겨드랑이에 지방이 많이 있더라구요
확실히 진단하고 확실한 효과를 볼수있도록 도와주세요~^^",불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5433,2021.1.1 0:00,"기본적으로 다들 친절하셨습니다. 접수 부터 수술까지 방식이 체계적이기도 했구요!
다만 2번이나 다른 방을 옮겨야했던 점이 불편했고, 수술시간이 예상보다 지연되었는데 별다른 설명이 없던 게 아쉬웠습니다.",불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
